provider_id,provider_name,provider_type,state,city,network_tier,avg_billing_amount,peer_avg_billing,billing_ratio,active,is_anomaly,is_fraud_ring
HSP0221,"Bail, Bedi and Nath Hospital",Hospital,Madhya Pradesh,Cuttack,Network-C,35224.58,30000,1.174,True,False,False
HSP0222,"Jha, Biswas and Johal Hospital",Hospital,Gujarat,Muzaffarpur,Network-B,28729.28,30000,0.958,True,False,False
HSP0223,Divan-Agate Hospital,Hospital,Delhi,Ulhasnagar,Network-C,28073.73,30000,0.936,True,False,False
HSP0224,Zachariah LLC Hospital,Hospital,Haryana,Bhubaneswar,Network-A,33042.05,30000,1.101,True,False,False
HSP0225,"Bal, Deep and Aurora Hospital",Hospital,Jharkhand,Patiala,Network-A,26229.19,30000,0.874,True,False,False
HSP0226,"Naik, Babu and Ghosh Hospital",Hospital,Maharashtra,Faridabad,Network-B,24542.08,30000,0.818,True,False,False
HSP0227,Sama PLC Hospital,Hospital,West Bengal,Rajkot,Network-C,29946.08,30000,0.998,True,False,False
HSP0228,Sen-Pathak Hospital,Hospital,Haryana,Bidhannagar,Network-B,33177.64,30000,1.106,True,False,False
HSP0229,"Kant, Bassi and Verma Hospital",Hospital,Uttar Pradesh,Berhampore,Out-of-Network,35788.4,30000,1.193,True,False,False
HSP0230,"Balasubramanian, Bhat and Srinivas Hospital",Hospital,Bihar,Purnia,Network-A,27653.6,30000,0.922,True,False,False
HSP0231,"Chokshi, Swaminathan and Sawhney Hospital",Hospital,Bihar,Jodhpur,Network-C,31401.07,30000,1.047,True,False,False
HSP0232,Divan-Bhatti Hospital,Hospital,Delhi,Panipat,Network-B,25923.74,30000,0.864,True,False,False
HSP0233,"Nair, Raj and Wali Hospital",Hospital,Punjab,Malda,Network-C,27552.39,30000,0.918,True,False,False
HSP0234,"Sani, Chaudhary and Contractor Hospital",Hospital,Madhya Pradesh,Chinsurah,Network-C,33268.24,30000,1.109,True,False,False
HSP0235,Kari-Sachdev Hospital,Hospital,West Bengal,Malda,Network-A,34753.46,30000,1.158,True,False,False
HSP0236,Sagar-Chandran Hospital,Hospital,Haryana,Purnia,Network-C,26153.9,30000,0.872,True,False,False
HSP0237,Kumer-Prasad Hospital,Hospital,Maharashtra,Bhalswa Jahangir Pur,Network-A,32522.94,30000,1.084,True,False,False
HSP0238,Chand Inc Hospital,Hospital,Uttar Pradesh,Bhiwani,Network-B,30370.2,30000,1.012,True,False,False
HSP0239,Pradhan and Sons Hospital,Hospital,Haryana,Dharmavaram,Network-A,35280.23,30000,1.176,True,False,False
HSP0240,"Narayan, Das and Roy Hospital",Hospital,Uttar Pradesh,Bhusawal,Network-B,29887.29,30000,0.996,True,False,False
HSP0241,"Behl, Mani and Muni Hospital",Hospital,Manipur,Vasai-Virar,Network-B,25581.06,30000,0.853,True,False,False
HSP0242,"Tripathi, Kala and Dubey Hospital",Hospital,West Bengal,Rajahmundry,Network-B,35438.47,30000,1.181,True,False,False
HSP0243,Palla PLC Hospital,Hospital,Odisha,Raipur,Network-A,27038.22,30000,0.901,False,False,False
HSP0244,Kara-Sanghvi Hospital,Hospital,Bihar,Narasaraopet,Out-of-Network,27858.4,30000,0.929,True,False,False
HSP0245,"Loke, Balakrishnan and Gole Hospital",Hospital,Maharashtra,Tirupati,Network-B,30382.63,30000,1.013,True,False,False
HSP0246,Panchal-Ahuja Hospital,Hospital,West Bengal,Asansol,Network-C,32899.38,30000,1.097,True,False,False
HSP0247,"Rattan, Boase and Dhar Hospital",Hospital,Chhattisgarh,Mysore,Out-of-Network,28096.64,30000,0.937,True,False,False
HSP0248,"Wali, Kale and Puri Hospital",Hospital,Karnataka,Malda,Network-C,31472.5,30000,1.049,True,False,False
HSP0249,Dugar-Pingle Hospital,Hospital,Uttar Pradesh,Anantapur,Network-A,35085.4,30000,1.17,True,False,False
HSP0250,"Chad, Ben and Dugal Hospital",Hospital,Rajasthan,Tadipatri,Network-A,35920.42,30000,1.197,True,False,False
HSP0251,Bumb LLC Hospital,Hospital,Assam,Khandwa,Network-B,25548.36,30000,0.852,True,False,False
HSP0252,Sathe-Sachdeva Hospital,Hospital,Rajasthan,Thrissur,Network-B,35062.23,30000,1.169,True,False,False
HSP0253,"Comar, Pai and Sani Hospital",Hospital,Telangana,Anantapuram,Network-B,31919.42,30000,1.064,True,False,False
HSP0254,"Sur, Vyas and Morar Hospital",Hospital,Maharashtra,Muzaffarnagar,Out-of-Network,28112.56,30000,0.937,True,False,False
HSP0255,Bhakta-Amble Hospital,Hospital,Tamil Nadu,Barasat,Network-C,24483.04,30000,0.816,True,False,False
HSP0256,Devan LLC Hospital,Hospital,Uttar Pradesh,Khammam,Network-C,35901.69,30000,1.197,True,False,False
HSP0257,Amble Group Hospital,Hospital,Tamil Nadu,Akola,Network-B,35370.43,30000,1.179,True,False,False
HSP0258,Rai PLC Hospital,Hospital,Telangana,Orai,Network-B,30741.83,30000,1.025,True,False,False
HSP0259,"Pandya, Bora and Ranganathan Hospital",Hospital,Maharashtra,Junagadh,Out-of-Network,29031.61,30000,0.968,True,False,False
HSP0260,Sharaf Inc Hospital,Hospital,Karnataka,Ramgarh,Network-B,29280.6,30000,0.976,True,False,False
HSP0261,Ravel-Sahni Hospital,Hospital,Bihar,Raipur,Network-C,31866.21,30000,1.062,True,False,False
HSP0262,Bail-Nair Hospital,Hospital,Andhra Pradesh,Tadipatri,Network-B,26373.72,30000,0.879,True,False,False
HSP0263,Pathak-Chakrabarti Hospital,Hospital,Uttar Pradesh,Aligarh,Network-A,32014.19,30000,1.067,True,False,False
HSP0264,Sarin PLC Hospital,Hospital,Himachal Pradesh,Loni,Network-A,27402.25,30000,0.913,True,False,False
HSP0265,Randhawa LLC Hospital,Hospital,Uttar Pradesh,Korba,Network-A,30504.95,30000,1.017,True,False,False
HSP0266,Ganguly-Bose Hospital,Hospital,West Bengal,Bettiah,Network-C,27061.28,30000,0.902,True,False,False
HSP0267,"Hari, Palla and Panchal Hospital",Hospital,Karnataka,Noida,Out-of-Network,28796.11,30000,0.96,True,False,False
HSP0268,Dhingra LLC Hospital,Hospital,Andhra Pradesh,Malegaon,Network-B,34501.29,30000,1.15,True,False,False
HSP0269,"Dua, Borra and Goel Hospital",Hospital,Maharashtra,Madhyamgram,Out-of-Network,34247.81,30000,1.142,True,False,False
HSP0270,"Sen, Naidu and Mutti Hospital",Hospital,Odisha,Gandhidham,Network-B,31586.43,30000,1.053,True,False,False
HSP0271,Singh Group Hospital,Hospital,Haryana,Panipat,Out-of-Network,35086.49,30000,1.17,True,False,False
HSP0272,"Bhalla, Pandey and Tripathi Hospital",Hospital,West Bengal,Tirupati,Network-C,33176.01,30000,1.106,True,False,False
HSP0273,Seth-Barad Hospital,Hospital,Maharashtra,Arrah,Network-B,26882.72,30000,0.896,True,False,False
HSP0274,Bose-Chana Hospital,Hospital,Jharkhand,Surendranagar Dudhrej,Network-B,31031.54,30000,1.034,True,False,False
HSP0275,"Barman, Sengupta and Guha Hospital",Hospital,Gujarat,Mahbubnagar,Network-C,34326.84,30000,1.144,True,False,False
HSP0276,Thaker-Dora Hospital,Hospital,Andhra Pradesh,Hospet,Network-B,33570.13,30000,1.119,True,False,False
HSP0277,Oza Ltd Hospital,Hospital,Bihar,Dibrugarh,Network-C,25388.45,30000,0.846,True,False,False
HSP0278,"Gera, Baral and Kota Hospital",Hospital,West Bengal,Bahraich,Network-A,25847.56,30000,0.862,True,False,False
HSP0279,"Virk, Dutt and Patla Hospital",Hospital,Rajasthan,Ichalkaranji,Out-of-Network,35769.85,30000,1.192,True,False,False
HSP0280,Rege-Nigam Hospital,Hospital,Bihar,Thanjavur,Network-C,27247.59,30000,0.908,True,False,False
HSP0281,Narayan Inc Hospital,Hospital,Tamil Nadu,Anantapuram,Network-A,33990.35,30000,1.133,True,False,False
HSP0282,Doctor-Nath Hospital,Hospital,Madhya Pradesh,Ballia,Network-B,30009.19,30000,1.0,True,False,False
HSP0283,"Dhaliwal, Palla and Mukherjee Hospital",Hospital,Rajasthan,Bikaner,Out-of-Network,35993.06,30000,1.2,True,False,False
HSP0284,"Chad, Mukherjee and Puri Hospital",Hospital,Bihar,Warangal,Network-C,35719.97,30000,1.191,True,False,False
HSP0285,"Vyas, Chander and Sampath Hospital",Hospital,Maharashtra,Surat,Network-B,24617.03,30000,0.821,True,False,False
HSP0286,More-Gole Hospital,Hospital,Kerala,Mau,Network-C,33985.44,30000,1.133,True,False,False
HSP0287,Handa-Kara Hospital,Hospital,Madhya Pradesh,Bhatpara,Network-B,32985.85,30000,1.1,True,False,False
HSP0288,Merchant Inc Hospital,Hospital,Maharashtra,Naihati,Network-C,25726.9,30000,0.858,True,False,False
HSP0289,"Deep, Puri and Dube Hospital",Hospital,Bihar,Bokaro,Network-A,30406.08,30000,1.014,True,False,False
HSP0290,"Gandhi, Sarma and Bassi Hospital",Hospital,Assam,Bharatpur,Network-A,29235.8,30000,0.975,True,False,False
HSP0291,"Khanna, Sawhney and Mane Hospital",Hospital,Andhra Pradesh,Muzaffarpur,Network-C,33877.53,30000,1.129,True,False,False
HSP0292,"Khare, More and Singh Hospital",Hospital,Chhattisgarh,Arrah,Network-C,33877.5,30000,1.129,True,False,False
HSP0293,"Sastry, Shenoy and Manda Hospital",Hospital,Uttar Pradesh,Ambala,Network-A,28733.78,30000,0.958,True,False,False
HSP0294,"Sahota, Edwin and Iyengar Hospital",Hospital,Haryana,Chandrapur,Network-C,30050.14,30000,1.002,True,False,False
HSP0295,Srivastava LLC Hospital,Hospital,Maharashtra,Hazaribagh,Network-B,26630.27,30000,0.888,True,False,False
HSP0296,Mane Inc Hospital,Hospital,Telangana,Darbhanga,Network-A,25031.79,30000,0.834,True,False,False
HSP0297,Varghese-Din Hospital,Hospital,Delhi,Mysore,Network-C,28782.08,30000,0.959,True,False,False
HSP0298,Seshadri LLC Hospital,Hospital,Bihar,Vijayanagaram,Network-C,29384.75,30000,0.979,True,False,False
HSP0299,Randhawa PLC Hospital,Hospital,Uttar Pradesh,Noida,Out-of-Network,34474.31,30000,1.149,True,False,False
HSP0300,Bumb-Prasad Hospital,Hospital,Gujarat,Bhopal,Network-C,27469.0,30000,0.916,True,False,False
HSP0301,Chaudhary-Nayak Hospital,Hospital,Odisha,Durgapur,Network-B,33942.56,30000,1.131,True,False,False
HSP0302,Mangat Group Hospital,Hospital,Andhra Pradesh,Nandyal,Network-A,31218.7,30000,1.041,True,False,False
HSP0303,Ahluwalia-Buch Hospital,Hospital,Haryana,Bardhaman,Network-B,33094.92,30000,1.103,True,False,False
HSP0304,Doctor PLC Hospital,Hospital,Odisha,Bhubaneswar,Network-B,27248.36,30000,0.908,True,False,False
HSP0305,Khanna-Mitra Hospital,Hospital,Karnataka,Nashik,Network-B,32119.83,30000,1.071,True,False,False
HSP0306,Saini Ltd Hospital,Hospital,Andhra Pradesh,Rajkot,Network-A,34734.14,30000,1.158,True,False,False
HSP0307,Tata PLC Hospital,Hospital,Delhi,Kottayam,Network-C,29639.47,30000,0.988,True,False,False
HSP0308,"Khurana, Dhawan and Manne Hospital",Hospital,West Bengal,Mumbai,Network-A,26582.14,30000,0.886,True,False,False
HSP0309,"Pandit, Khosla and Saha Hospital",Hospital,Gujarat,Guwahati,Network-C,26569.11,30000,0.886,True,False,False
HSP0310,"Patel, Bir and Vora Hospital",Hospital,Gujarat,Pali,Network-B,26113.66,30000,0.87,True,False,False
HSP0311,Bassi-Ram Hospital,Hospital,Uttar Pradesh,Nizamabad,Network-B,28329.1,30000,0.944,True,False,False
HSP0312,"Babu, Parikh and Bir Hospital",Hospital,Kerala,New Delhi,Network-B,31325.82,30000,1.044,True,False,False
HSP0313,"Chawla, Natarajan and Deol Hospital",Hospital,Uttar Pradesh,Nagercoil,Out-of-Network,25197.97,30000,0.84,True,False,False
HSP0314,"Nigam, Gill and Shetty Hospital",Hospital,Bihar,South Dumdum,Network-C,25463.63,30000,0.849,True,False,False
HSP0315,Bhatnagar Ltd Hospital,Hospital,Telangana,Vadodara,Network-C,30312.73,30000,1.01,True,False,False
HSP0316,Jaggi-Bassi Hospital,Hospital,Assam,Kalyan-Dombivli,Network-B,27887.24,30000,0.93,True,False,False
HSP0317,Mukherjee-Varma Hospital,Hospital,Punjab,Tinsukia,Network-C,26044.09,30000,0.868,True,False,False
HSP0318,Kulkarni-Bansal Hospital,Hospital,Maharashtra,Baranagar,Network-B,35650.62,30000,1.188,True,False,False
HSP0319,Batta-Narula Hospital,Hospital,Madhya Pradesh,Amravati,Network-B,25536.63,30000,0.851,True,False,False
HSP0320,Sarkar-Ratta Hospital,Hospital,Gujarat,Kharagpur,Network-A,34393.74,30000,1.146,True,False,False
HSP0321,Grover-Taneja Hospital,Hospital,Kerala,Arrah,Network-B,29178.23,30000,0.973,True,False,False
HSP0322,"Loke, Butala and Samra Hospital",Hospital,West Bengal,Chinsurah,Out-of-Network,28697.9,30000,0.957,True,False,False
HSP0323,"Gole, Memon and Nagi Hospital",Hospital,Maharashtra,Vijayawada,Network-B,29541.81,30000,0.985,True,False,False
HSP0324,Merchant-Mohan Hospital,Hospital,Odisha,Madanapalle,Network-B,28148.77,30000,0.938,True,False,False
HSP0325,"Sandhu, Ganesan and Sawhney Hospital",Hospital,Bihar,Amroha,Network-A,32677.37,30000,1.089,True,False,False
HSP0326,Pandit PLC Hospital,Hospital,Gujarat,Panipat,Network-B,33066.47,30000,1.102,True,False,False
HSP0327,"Bhandari, Borde and Ravi Hospital",Hospital,Uttar Pradesh,Anand,Out-of-Network,31168.73,30000,1.039,True,False,False
HSP0328,"Dutta, Balasubramanian and Dhar Hospital",Hospital,Assam,Visakhapatnam,Out-of-Network,28709.82,30000,0.957,True,False,False
HSP0329,Bhavsar and Sons Hospital,Hospital,Punjab,Mirzapur,Network-A,24462.5,30000,0.815,True,False,False
HSP0330,Bali-Dube Hospital,Hospital,Odisha,Uluberia,Network-A,32921.52,30000,1.097,True,False,False
HSP0331,Sawhney-Bose Hospital,Hospital,Maharashtra,Bettiah,Network-B,24065.68,30000,0.802,True,False,False
HSP0332,Rao-Murthy Hospital,Hospital,Karnataka,Kulti,Network-C,28476.73,30000,0.949,True,False,False
HSP0333,Bal Ltd Hospital,Hospital,Himachal Pradesh,Panchkula,Network-A,33298.89,30000,1.11,True,False,False
HSP0334,"Ram, Dalal and Lala Hospital",Hospital,Manipur,Amroha,Out-of-Network,35562.96,30000,1.185,True,False,False
HSP0335,Mangal Ltd Hospital,Hospital,Delhi,Kollam,Network-B,34537.77,30000,1.151,True,False,False
HSP0336,Deshmukh Inc Hospital,Hospital,Bihar,Malegaon,Network-C,29781.16,30000,0.993,True,False,False
HSP0337,"Saxena, Chahal and Nagarajan Hospital",Hospital,West Bengal,Amritsar,Network-C,29099.75,30000,0.97,True,False,False
HSP0338,"Mannan, Mital and Dugar Hospital",Hospital,Madhya Pradesh,Mirzapur,Network-A,33537.01,30000,1.118,True,False,False
HSP0339,"Kapur, Dara and Iyer Hospital",Hospital,Jharkhand,Patiala,Network-B,34492.01,30000,1.15,False,False,False
HSP0340,Bal-Patel Hospital,Hospital,Maharashtra,Bhind,Network-B,32281.52,30000,1.076,True,False,False
HSP0341,"Dayal, Chadha and Bhatti Hospital",Hospital,Tamil Nadu,Sikar,Network-B,31424.58,30000,1.047,False,False,False
HSP0342,"Srinivas, Vora and Roy Hospital",Hospital,Maharashtra,Ramgarh,Network-B,26571.92,30000,0.886,True,False,False
HSP0343,Dass LLC Hospital,Hospital,Delhi,Hospet,Network-B,25161.72,30000,0.839,True,False,False
HSP0344,Varughese-Padmanabhan Hospital,Hospital,Madhya Pradesh,Suryapet,Network-C,35693.01,30000,1.19,True,False,False
HSP0345,"Gopal, Dayal and Sant Hospital",Hospital,Rajasthan,Amravati,Network-C,31610.81,30000,1.054,True,False,False
HSP0346,"Dua, Modi and Gala Hospital",Hospital,Maharashtra,North Dumdum,Network-A,30415.21,30000,1.014,True,False,False
HSP0347,"Kar, Pal and Venkataraman Hospital",Hospital,West Bengal,Vijayawada,Network-A,32469.56,30000,1.082,True,False,False
HSP0348,Hegde-Maharaj Hospital,Hospital,Uttar Pradesh,Avadi,Network-A,35230.49,30000,1.174,True,False,False
HSP0349,"Walla, Chander and Thakkar Hospital",Hospital,Bihar,Guntakal,Network-A,34016.49,30000,1.134,True,False,False
HSP0350,"Dube, Garg and Nazareth Hospital",Hospital,Manipur,Bhopal,Out-of-Network,30809.38,30000,1.027,True,False,False
HSP0351,Bath Ltd Hospital,Hospital,Maharashtra,Bhagalpur,Network-A,35625.03,30000,1.188,True,False,False
HSP0352,"Saha, Balasubramanian and Tank Hospital",Hospital,Delhi,Barasat,Network-B,35572.48,30000,1.186,True,False,False
HSP0353,Konda-Ravi Hospital,Hospital,Uttar Pradesh,Malda,Network-C,33960.23,30000,1.132,True,False,False
HSP0354,Bhasin and Sons Hospital,Hospital,Uttar Pradesh,Vijayanagaram,Out-of-Network,25523.22,30000,0.851,True,False,False
HSP0355,Shetty-Jani Hospital,Hospital,Odisha,Medininagar,Network-B,34787.06,30000,1.16,True,False,False
HSP0356,Munshi Ltd Hospital,Hospital,Tamil Nadu,Hapur,Network-B,29476.85,30000,0.983,True,False,False
HSP0357,De-Prabhakar Hospital,Hospital,Kerala,Imphal,Network-B,25077.04,30000,0.836,True,False,False
HSP0358,Shukla Inc Hospital,Hospital,Uttar Pradesh,Hospet,Network-B,35168.21,30000,1.172,True,False,False
HSP0359,Dhaliwal Inc Hospital,Hospital,Andhra Pradesh,Ramagundam,Network-A,26469.84,30000,0.882,True,False,False
HSP0360,Sahota-Kothari Hospital,Hospital,Gujarat,Khammam,Network-B,35234.12,30000,1.174,True,False,False
HSP0361,"Munshi, Gupta and Dutta Hospital",Hospital,Gujarat,Kottayam,Network-A,25843.22,30000,0.861,True,False,False
HSP0362,Tara-Morar Hospital,Hospital,Gujarat,Lucknow,Network-B,34949.39,30000,1.165,True,False,False
HSP0363,Ramaswamy PLC Hospital,Hospital,Rajasthan,New Delhi,Network-A,33607.0,30000,1.12,True,False,False
HSP0364,Pandit Inc Hospital,Hospital,Uttar Pradesh,Ichalkaranji,Out-of-Network,28174.81,30000,0.939,True,False,False
HSP0365,Singhal-Mangal Hospital,Hospital,Gujarat,Moradabad,Network-B,35348.32,30000,1.178,True,False,False
HSP0366,Desai-Lalla Hospital,Hospital,Uttar Pradesh,Sambhal,Network-B,26193.71,30000,0.873,True,False,False
HSP0367,Bath-Rattan Hospital,Hospital,Rajasthan,Jehanabad,Network-C,29217.12,30000,0.974,True,False,False
HSP0368,"Hayer, Patil and Mani Hospital",Hospital,Telangana,Kharagpur,Network-A,35240.04,30000,1.175,True,False,False
HSP0369,"Seshadri, Mammen and Dani Hospital",Hospital,Bihar,Jalandhar,Network-B,30234.6,30000,1.008,True,False,False
HSP0370,Prakash-Nori Hospital,Hospital,Maharashtra,Asansol,Out-of-Network,29835.37,30000,0.995,True,False,False
HSP0371,Upadhyay Group Hospital,Hospital,Madhya Pradesh,Ranchi,Network-A,31115.48,30000,1.037,True,False,False
HSP0372,Devan Ltd Hospital,Hospital,Rajasthan,Bhalswa Jahangir Pur,Network-A,35776.65,30000,1.193,True,False,False
HSP0373,"Shan, Dixit and Varma Hospital",Hospital,Uttar Pradesh,Khammam,Network-B,24723.97,30000,0.824,True,False,False
HSP0374,"Nagar, Gaba and Ramaswamy Hospital",Hospital,Rajasthan,Guntakal,Network-C,29138.04,30000,0.971,True,False,False
HSP0375,Tripathi-Upadhyay Hospital,Hospital,Uttar Pradesh,Phusro,Network-C,28172.08,30000,0.939,True,False,False
HSP0376,Soman-Badal Hospital,Hospital,Tamil Nadu,Bathinda,Out-of-Network,28450.95,30000,0.948,True,False,False
HSP0377,"Choudhary, Saha and Morar Hospital",Hospital,Uttar Pradesh,Kavali,Network-B,32838.88,30000,1.095,True,False,False
HSP0378,Lanka-Kari Hospital,Hospital,Gujarat,Ballia,Network-C,25573.86,30000,0.852,True,False,False
HSP0379,Garde-Viswanathan Hospital,Hospital,Rajasthan,Siliguri,Network-C,34736.25,30000,1.158,True,False,False
HSP0380,"Kibe, Balay and Choudhary Hospital",Hospital,Bihar,Surat,Out-of-Network,25853.08,30000,0.862,True,False,False
HSP0381,Murthy-Sahota Hospital,Hospital,Jharkhand,Haridwar,Network-B,34593.91,30000,1.153,True,False,False
HSP0382,"Jani, Roy and Thaker Hospital",Hospital,Tamil Nadu,Ghaziabad,Network-A,28292.19,30000,0.943,True,False,False
HSP0383,"Devi, Venkataraman and Johal Hospital",Hospital,Chhattisgarh,Morena,Network-B,27700.0,30000,0.923,True,False,False
HSP0384,"Puri, Murthy and Ghose Hospital",Hospital,Odisha,Katihar,Network-C,24839.18,30000,0.828,True,False,False
HSP0385,Pandya-Lalla Hospital,Hospital,Uttar Pradesh,Nellore,Network-C,33780.88,30000,1.126,True,False,False
HSP0386,Mallick PLC Hospital,Hospital,Uttar Pradesh,Kamarhati,Network-A,28329.73,30000,0.944,True,False,False
HSP0387,Mani-Johal Hospital,Hospital,Maharashtra,Ratlam,Network-B,26891.13,30000,0.896,True,False,False
HSP0388,Palla-Mahal Hospital,Hospital,Karnataka,Bhilai,Network-B,25570.68,30000,0.852,True,False,False
HSP0389,"Raghavan, Rana and Pai Hospital",Hospital,Karnataka,Ramagundam,Network-B,26831.97,30000,0.894,True,False,False
HSP0390,Mani Ltd Hospital,Hospital,West Bengal,Sri Ganganagar,Network-B,31715.98,30000,1.057,True,False,False
HSP0391,Kunda-Srinivas Hospital,Hospital,West Bengal,Panihati,Network-C,34677.35,30000,1.156,True,False,False
HSP0392,"Madan, Magar and Devan Hospital",Hospital,Uttar Pradesh,Tadepalligudem,Network-B,24973.85,30000,0.832,False,False,False
HSP0393,"Khatri, Kibe and Bedi Hospital",Hospital,Maharashtra,Muzaffarpur,Network-B,28888.35,30000,0.963,True,False,False
HSP0394,Chaudhry Group Hospital,Hospital,Odisha,Chittoor,Network-C,25303.89,30000,0.843,True,False,False
HSP0395,Devan Inc Hospital,Hospital,Uttar Pradesh,Vellore,Network-C,35937.89,30000,1.198,True,False,False
HSP0396,"Soni, Sood and Iyengar Hospital",Hospital,Uttar Pradesh,Pondicherry,Network-B,28819.94,30000,0.961,True,False,False
HSP0397,Bhargava-Chakraborty Hospital,Hospital,Rajasthan,Deoghar,Out-of-Network,28135.69,30000,0.938,True,False,False
HSP0398,"Barad, Gill and Sahni Hospital",Hospital,Jharkhand,Vadodara,Network-A,26342.23,30000,0.878,True,False,False
HSP0399,Tandon-Grewal Hospital,Hospital,West Bengal,Agra,Network-B,34009.45,30000,1.134,True,False,False
HSP0400,Misra PLC Hospital,Hospital,Gujarat,Thanjavur,Network-A,33743.86,30000,1.125,True,False,False
HSP0401,Sha-Viswanathan Hospital,Hospital,Uttarakhand,Guntur,Network-A,32132.5,30000,1.071,True,False,False
HSP0402,"Sidhu, Mahajan and Hans Hospital",Hospital,Gujarat,Bathinda,Network-B,35574.23,30000,1.186,True,False,False
HSP0403,Shanker Ltd Hospital,Hospital,Madhya Pradesh,Gaya,Network-B,27036.42,30000,0.901,True,False,False
