claim_id,fraud_label,label_source
CLM001272,0,clean
CLM001273,1,random
CLM001274,0,clean
CLM001275,0,clean
CLM001276,0,clean
CLM001277,0,clean
CLM001278,0,clean
CLM001279,0,clean
CLM001280,0,clean
CLM001281,0,clean
CLM001282,0,clean
CLM001283,0,clean
CLM001284,0,clean
CLM001285,0,clean
CLM001286,0,clean
CLM001287,0,clean
CLM001288,0,clean
CLM001289,0,clean
CLM001290,0,clean
CLM001291,0,clean
CLM001292,0,clean
CLM001293,0,clean
CLM001294,0,clean
CLM001295,0,clean
CLM001296,0,clean
CLM001297,0,clean
CLM001298,0,clean
CLM001299,0,clean
CLM001300,0,clean
CLM001301,0,clean
CLM001302,0,clean
CLM001303,0,clean
CLM001304,0,clean
CLM001305,0,clean
CLM001306,0,clean
CLM001307,0,clean
CLM001308,0,clean
CLM001309,0,clean
CLM001310,0,clean
CLM001311,0,clean
CLM001312,0,clean
CLM001313,0,clean
CLM001314,0,clean
CLM001315,0,clean
CLM001316,0,clean
CLM001317,0,clean
CLM001318,0,clean
CLM001319,0,clean
CLM001320,0,clean
CLM001321,0,clean
CLM001322,0,clean
CLM001323,0,clean
CLM001324,0,clean
CLM001325,0,clean
CLM001326,0,clean
CLM001327,0,clean
CLM001328,0,clean
CLM001329,0,clean
CLM001330,0,clean
CLM001331,0,clean
CLM001332,0,clean
CLM001333,0,clean
CLM001334,0,clean
CLM001335,0,clean
CLM001336,1,random
CLM001337,0,clean
CLM001338,0,clean
CLM001339,0,clean
CLM001340,0,clean
CLM001341,0,clean
CLM001342,0,clean
CLM001343,0,clean
CLM001344,0,clean
CLM001345,0,clean
CLM001346,0,clean
CLM001347,0,clean
CLM001348,0,clean
CLM001349,0,clean
CLM001350,0,clean
CLM001351,0,clean
CLM001352,0,clean
CLM001353,0,clean
CLM001354,0,clean
CLM001355,0,clean
CLM001356,0,clean
CLM001357,0,clean
CLM001358,0,clean
CLM001359,0,clean
CLM001360,0,clean
CLM001361,0,clean
CLM001362,0,clean
CLM001363,0,clean
CLM001364,0,clean
CLM001365,0,clean
CLM001366,0,clean
CLM001367,0,clean
CLM001368,0,clean
CLM001369,0,clean
CLM001370,0,clean
CLM001371,0,clean
CLM001372,0,clean
CLM001373,0,clean
CLM001374,0,clean
CLM001375,0,clean
CLM001376,0,clean
CLM001377,0,clean
CLM001378,0,clean
CLM001379,0,clean
CLM001380,0,clean
CLM001381,0,clean
CLM001382,0,clean
CLM001383,0,clean
CLM001384,1,random
CLM001385,0,clean
CLM001386,0,clean
CLM001387,0,clean
CLM001388,0,clean
CLM001389,0,clean
CLM001390,0,clean
CLM001391,0,clean
CLM001392,0,clean
CLM001393,0,clean
CLM001394,0,clean
CLM001395,0,clean
CLM001396,0,clean
CLM001397,0,clean
CLM001398,0,clean
CLM001399,0,clean
CLM001400,0,clean
CLM001401,0,clean
CLM001402,0,clean
CLM001403,0,clean
CLM001404,0,clean
CLM001405,0,clean
CLM001406,0,clean
CLM001407,0,clean
CLM001408,0,clean
CLM001409,0,clean
CLM001410,0,clean
CLM001411,0,clean
CLM001412,0,clean
CLM001413,0,clean
CLM001414,0,clean
CLM001415,0,clean
CLM001416,0,clean
CLM001417,0,clean
CLM001418,0,clean
CLM001419,0,clean
CLM001420,0,clean
CLM001421,0,clean
CLM001422,0,clean
CLM001423,0,clean
CLM001424,0,clean
CLM001425,0,clean
CLM001426,0,clean
CLM001427,0,clean
CLM001428,0,clean
CLM001429,0,clean
CLM001430,0,clean
CLM001431,0,clean
CLM001432,0,clean
CLM001433,0,clean
CLM001434,0,clean
CLM001435,0,clean
CLM001436,0,clean
CLM001437,0,clean
CLM001438,0,clean
CLM001439,0,clean
CLM001440,0,clean
CLM001441,0,clean
CLM001442,0,clean
CLM001443,0,clean
CLM001444,0,clean
CLM001445,0,clean
CLM001446,0,clean
CLM001447,0,clean
CLM001448,0,clean
CLM001449,0,clean
CLM001450,0,clean
CLM001451,0,clean
CLM001452,0,clean
CLM001453,0,clean
CLM001454,0,clean
CLM001455,0,clean
CLM001456,0,clean
CLM001457,0,clean
CLM001458,0,clean
CLM001459,0,clean
CLM001460,0,clean
CLM001461,0,clean
CLM001462,0,clean
CLM001463,0,clean
CLM001464,0,clean
CLM001465,0,clean
CLM001466,0,clean
CLM001467,0,clean
CLM001468,0,clean
CLM001469,0,clean
CLM001470,0,clean
CLM001471,0,clean
CLM001472,0,clean
CLM001473,1,random
CLM001474,0,clean
CLM001475,0,clean
CLM001476,0,clean
CLM001477,1,random
CLM001478,0,clean
CLM001479,0,clean
CLM001480,0,clean
CLM001481,0,clean
CLM001482,0,clean
CLM001483,0,clean
CLM001484,0,clean
CLM001485,0,clean
CLM001486,0,clean
CLM001487,0,clean
CLM001488,0,clean
CLM001489,0,clean
CLM001490,0,clean
CLM001491,0,clean
CLM001492,0,clean
CLM001493,1,random
CLM001494,0,clean
CLM001495,0,clean
CLM001496,0,clean
CLM001497,0,clean
CLM001498,0,clean
CLM001499,0,clean
CLM001500,0,clean
CLM001501,0,clean
CLM001502,0,clean
CLM001503,0,clean
CLM001504,0,clean
CLM001505,0,clean
CLM001506,1,random
CLM001507,0,clean
CLM001508,0,clean
CLM001509,0,clean
CLM001510,0,clean
CLM001511,0,clean
CLM001512,0,clean
CLM001513,0,clean
CLM001514,0,clean
CLM001515,0,clean
CLM001516,0,clean
CLM001517,0,clean
CLM001518,0,clean
CLM001519,0,clean
CLM001520,0,clean
CLM001521,0,clean
CLM001522,0,clean
CLM001523,0,clean
CLM001524,0,clean
CLM001525,0,clean
CLM001526,0,clean
CLM001527,0,clean
CLM001528,0,clean
CLM001529,0,clean
CLM001530,0,clean
CLM001531,0,clean
CLM001532,0,clean
CLM001533,0,clean
CLM001534,0,clean
CLM001535,0,clean
CLM001536,0,clean
CLM001537,1,random
CLM001538,0,clean
CLM001539,0,clean
CLM001540,0,clean
CLM001541,0,clean
CLM001542,0,clean
CLM001543,0,clean
CLM001544,0,clean
CLM001545,0,clean
CLM001546,0,clean
CLM001547,0,clean
CLM001548,0,clean
CLM001549,0,clean
CLM001550,0,clean
CLM001551,0,clean
CLM001552,0,clean
CLM001553,0,clean
CLM001554,0,clean
CLM001555,0,clean
CLM001556,0,clean
CLM001557,0,clean
CLM001558,0,clean
CLM001559,0,clean
CLM001560,0,clean
CLM001561,0,clean
CLM001562,0,clean
CLM001563,0,clean
CLM001564,0,clean
CLM001565,0,clean
CLM001566,0,clean
CLM001567,0,clean
CLM001568,0,clean
CLM001569,0,clean
CLM001570,0,clean
CLM001571,0,clean
CLM001572,0,clean
CLM001573,0,clean
CLM001574,0,clean
CLM001575,0,clean
CLM001576,0,clean
CLM001577,0,clean
CLM001578,0,clean
CLM001579,0,clean
CLM001580,0,clean
CLM001581,0,clean
CLM001582,0,clean
CLM001583,0,clean
CLM001584,0,clean
CLM001585,0,clean
CLM001586,0,clean
CLM001587,0,clean
CLM001588,0,clean
CLM001589,0,clean
CLM001590,0,clean
CLM001591,0,clean
CLM001592,0,clean
CLM001593,0,clean
CLM001594,0,clean
CLM001595,0,clean
CLM001596,0,clean
CLM001597,0,clean
CLM001598,0,clean
CLM001599,0,clean
CLM001600,0,clean
CLM001601,0,clean
CLM001602,0,clean
CLM001603,0,clean
CLM001604,0,clean
CLM001605,0,clean
CLM001606,0,clean
CLM001607,0,clean
CLM001608,0,clean
CLM001609,0,clean
CLM001610,0,clean
CLM001611,0,clean
CLM001612,0,clean
CLM001613,0,clean
CLM001614,0,clean
CLM001615,0,clean
CLM001616,0,clean
CLM001617,0,clean
CLM001618,0,clean
CLM001619,0,clean
CLM001620,0,clean
CLM001621,0,clean
CLM001622,0,clean
CLM001623,0,clean
CLM001624,0,clean
CLM001625,0,clean
CLM001626,0,clean
CLM001627,0,clean
CLM001628,0,clean
CLM001629,0,clean
CLM001630,0,clean
CLM001631,0,clean
CLM001632,0,clean
CLM001633,0,clean
CLM001634,0,clean
CLM001635,0,clean
CLM001636,0,clean
CLM001637,0,clean
CLM001638,0,clean
CLM001639,0,clean
CLM001640,0,clean
CLM001641,0,clean
CLM001642,0,clean
CLM001643,0,clean
CLM001644,0,clean
CLM001645,0,clean
CLM001646,0,clean
CLM001647,0,clean
CLM001648,0,clean
CLM001649,0,clean
CLM001650,0,clean
CLM001651,0,clean
CLM001652,0,clean
CLM001653,0,clean
CLM001654,0,clean
CLM001655,0,clean
CLM001656,0,clean
CLM001657,0,clean
CLM001658,0,clean
CLM001659,0,clean
CLM001660,0,clean
CLM001661,0,clean
CLM001662,0,clean
CLM001663,0,clean
CLM001664,0,clean
CLM001665,0,clean
CLM001666,0,clean
CLM001667,0,clean
CLM001668,0,clean
CLM001669,0,clean
CLM001670,0,clean
CLM001671,0,clean
CLM001672,0,clean
CLM001673,0,clean
CLM001674,0,clean
CLM001675,0,clean
CLM001676,0,clean
CLM001677,0,clean
CLM001678,0,clean
CLM001679,0,clean
CLM001680,0,clean
CLM001681,0,clean
CLM001682,1,random
CLM001683,0,clean
CLM001684,0,clean
CLM001685,0,clean
CLM001686,0,clean
CLM001687,0,clean
CLM001688,0,clean
CLM001689,0,clean
CLM001690,0,clean
CLM001691,0,clean
CLM001692,0,clean
CLM001693,0,clean
CLM001694,0,clean
CLM001695,1,random
CLM001696,0,clean
CLM001697,0,clean
CLM001698,0,clean
CLM001699,0,clean
CLM001700,0,clean
CLM001701,0,clean
CLM001702,1,random
CLM001703,0,clean
CLM001704,0,clean
CLM001705,0,clean
CLM001706,0,clean
CLM001707,0,clean
CLM001708,0,clean
CLM001709,0,clean
CLM001710,0,clean
CLM001711,0,clean
CLM001712,0,clean
CLM001713,0,clean
CLM001714,0,clean
CLM001715,0,clean
CLM001716,0,clean
CLM001717,0,clean
CLM001718,0,clean
CLM001719,0,clean
CLM001720,0,clean
CLM001721,0,clean
CLM001722,0,clean
CLM001723,0,clean
CLM001724,1,random
CLM001725,0,clean
CLM001726,0,clean
CLM001727,0,clean
CLM001728,0,clean
CLM001729,0,clean
CLM001730,0,clean
CLM001731,0,clean
CLM001732,0,clean
CLM001733,0,clean
CLM001734,0,clean
CLM001735,0,clean
CLM001736,0,clean
CLM001737,0,clean
CLM001738,0,clean
CLM001739,0,clean
CLM001740,0,clean
CLM001741,0,clean
CLM001742,0,clean
CLM001743,0,clean
CLM001744,0,clean
CLM001745,0,clean
CLM001746,0,clean
CLM001747,0,clean
CLM001748,0,clean
CLM001749,0,clean
CLM001750,0,clean
CLM001751,0,clean
CLM001752,0,clean
CLM001753,0,clean
CLM001754,0,clean
CLM001755,0,clean
CLM001756,0,clean
CLM001757,0,clean
CLM001758,0,clean
CLM001759,0,clean
CLM001760,0,clean
CLM001761,0,clean
CLM001762,0,clean
CLM001763,0,clean
CLM001764,0,clean
CLM001765,0,clean
CLM001766,0,clean
CLM001767,0,clean
CLM001768,0,clean
CLM001769,0,clean
CLM001770,0,clean
CLM001771,0,clean
CLM001772,0,clean
CLM001773,0,clean
CLM001774,0,clean
CLM001775,0,clean
CLM001776,0,clean
CLM001777,0,clean
CLM001778,0,clean
CLM001779,0,clean
CLM001780,0,clean
CLM001781,0,clean
CLM001782,0,clean
CLM001783,0,clean
CLM001784,0,clean
CLM001785,1,random
CLM001786,0,clean
CLM001787,0,clean
CLM001788,0,clean
CLM001789,0,clean
CLM001790,0,clean
CLM001791,0,clean
CLM001792,0,clean
CLM001793,0,clean
CLM001794,0,clean
CLM001795,0,clean
CLM001796,0,clean
CLM001797,0,clean
CLM001798,0,clean
CLM001799,0,clean
CLM001800,0,clean
CLM001801,0,clean
CLM001802,0,clean
CLM001803,0,clean
CLM001804,0,clean
CLM001805,0,clean
CLM001806,0,clean
CLM001807,0,clean
CLM001808,0,clean
CLM001809,0,clean
CLM001810,0,clean
CLM001811,0,clean
CLM001812,0,clean
CLM001813,0,clean
CLM001814,0,clean
CLM001815,0,clean
CLM001816,0,clean
CLM001817,0,clean
CLM001818,0,clean
CLM001819,0,clean
CLM001820,0,clean
CLM001821,0,clean
CLM001822,0,clean
CLM001823,0,clean
CLM001824,0,clean
CLM001825,1,random
CLM001826,0,clean
CLM001827,0,clean
CLM001828,0,clean
CLM001829,0,clean
CLM001830,0,clean
CLM001831,0,clean
CLM001832,0,clean
CLM001833,0,clean
CLM001834,0,clean
CLM001835,0,clean
CLM001836,1,random
CLM001837,0,clean
CLM001838,0,clean
CLM001839,0,clean
CLM001840,0,clean
CLM001841,0,clean
CLM001842,1,random
CLM001843,0,clean
CLM001844,0,clean
CLM001845,0,clean
CLM001846,0,clean
CLM001847,0,clean
CLM001848,0,clean
CLM001849,0,clean
CLM001850,0,clean
CLM001851,0,clean
CLM001852,0,clean
CLM001853,0,clean
CLM001854,0,clean
CLM001855,0,clean
CLM001856,0,clean
CLM001857,0,clean
CLM001858,0,clean
CLM001859,0,clean
CLM001860,0,clean
CLM001861,0,clean
CLM001862,0,clean
CLM001863,0,clean
CLM001864,0,clean
CLM001865,0,clean
CLM001866,0,clean
CLM001867,0,clean
CLM001868,0,clean
CLM001869,0,clean
CLM001870,0,clean
CLM001871,1,random
CLM001872,0,clean
CLM001873,0,clean
CLM001874,0,clean
CLM001875,0,clean
CLM001876,0,clean
CLM001877,0,clean
CLM001878,0,clean
CLM001879,0,clean
CLM001880,0,clean
CLM001881,1,random
CLM001882,0,clean
CLM001883,0,clean
CLM001884,0,clean
CLM001885,0,clean
CLM001886,0,clean
CLM001887,0,clean
CLM001888,0,clean
CLM001889,0,clean
CLM001890,0,clean
CLM001891,0,clean
CLM001892,0,clean
CLM001893,0,clean
CLM001894,0,clean
CLM001895,0,clean
CLM001896,0,clean
CLM001897,0,clean
CLM001898,0,clean
CLM001899,0,clean
CLM001900,0,clean
CLM001901,0,clean
CLM001902,0,clean
CLM001903,0,clean
CLM001904,0,clean
CLM001905,0,clean
CLM001906,0,clean
CLM001907,0,clean
CLM001908,0,clean
CLM001909,0,clean
CLM001910,0,clean
CLM001911,0,clean
CLM001912,0,clean
CLM001913,0,clean
CLM001914,0,clean
CLM001915,0,clean
CLM001916,0,clean
CLM001917,0,clean
CLM001918,0,clean
CLM001919,0,clean
CLM001920,0,clean
CLM001921,0,clean
CLM001922,0,clean
CLM001923,0,clean
CLM001924,0,clean
CLM001925,0,clean
CLM001926,0,clean
CLM001927,0,clean
CLM001928,0,clean
CLM001929,0,clean
CLM001930,0,clean
CLM001931,0,clean
CLM001932,0,clean
CLM001933,0,clean
CLM001934,0,clean
CLM001935,1,random
CLM001936,0,clean
CLM001937,0,clean
CLM001938,0,clean
CLM001939,0,clean
CLM001940,0,clean
CLM001941,0,clean
CLM001942,0,clean
CLM001943,0,clean
CLM001944,0,clean
CLM001945,0,clean
CLM001946,0,clean
CLM001947,0,clean
CLM001948,0,clean
CLM001949,0,clean
CLM001950,0,clean
CLM001951,0,clean
CLM001952,0,clean
CLM001953,0,clean
CLM001954,0,clean
CLM001955,0,clean
CLM001956,0,clean
CLM001957,0,clean
CLM001958,0,clean
CLM001959,0,clean
CLM001960,0,clean
CLM001961,0,clean
CLM001962,0,clean
CLM001963,0,clean
CLM001964,1,random
CLM001965,0,clean
CLM001966,0,clean
CLM001967,0,clean
CLM001968,0,clean
CLM001969,0,clean
CLM001970,0,clean
CLM001971,0,clean
CLM001972,0,clean
CLM001973,0,clean
CLM001974,0,clean
CLM001975,0,clean
CLM001976,0,clean
CLM001977,0,clean
CLM001978,0,clean
CLM001979,0,clean
CLM001980,0,clean
CLM001981,0,clean
CLM001982,0,clean
CLM001983,0,clean
CLM001984,1,random
CLM001985,0,clean
CLM001986,0,clean
CLM001987,0,clean
CLM001988,0,clean
CLM001989,0,clean
CLM001990,0,clean
CLM001991,0,clean
CLM001992,0,clean
CLM001993,0,clean
CLM001994,0,clean
CLM001995,0,clean
CLM001996,0,clean
CLM001997,0,clean
CLM001998,0,clean
CLM001999,0,clean
CLM002000,0,clean
CLM002001,0,clean
CLM002002,0,clean
CLM002003,0,clean
CLM002004,0,clean
CLM002005,0,clean
CLM002006,0,clean
CLM002007,0,clean
CLM002008,0,clean
CLM002009,0,clean
CLM002010,0,clean
CLM002011,0,clean
CLM002012,1,random
CLM002013,0,clean
CLM002014,1,random
CLM002015,0,clean
CLM002016,0,clean
CLM002017,0,clean
CLM002018,0,clean
CLM002019,0,clean
CLM002020,0,clean
CLM002021,0,clean
CLM002022,0,clean
CLM002023,0,clean
CLM002024,0,clean
CLM002025,0,clean
CLM002026,0,clean
CLM002027,0,clean
CLM002028,0,clean
CLM002029,0,clean
CLM002030,0,clean
CLM002031,0,clean
CLM002032,1,ring
CLM002033,0,clean
CLM002034,0,clean
CLM002035,0,clean
CLM002036,0,clean
CLM002037,0,clean
CLM002038,0,clean
CLM002039,0,clean
CLM002040,0,clean
CLM002041,0,clean
CLM002042,0,clean
CLM002043,0,clean
CLM002044,0,clean
CLM002045,0,clean
CLM002046,0,clean
CLM002047,0,clean
CLM002048,0,clean
CLM002049,0,clean
CLM002050,0,clean
CLM002051,0,clean
CLM002052,0,clean
CLM002053,0,clean
CLM002054,0,clean
CLM002055,0,clean
CLM002056,0,clean
CLM002057,0,clean
CLM002058,0,clean
CLM002059,0,clean
CLM002060,0,clean
CLM002061,0,clean
CLM002062,1,random
CLM002063,0,clean
CLM002064,1,random
CLM002065,0,clean
CLM002066,0,clean
CLM002067,0,clean
CLM002068,0,clean
CLM002069,0,clean
CLM002070,1,random
CLM002071,0,clean
CLM002072,0,clean
CLM002073,0,clean
CLM002074,0,clean
CLM002075,0,clean
CLM002076,0,clean
CLM002077,0,clean
CLM002078,0,clean
CLM002079,0,clean
CLM002080,0,clean
CLM002081,0,clean
CLM002082,0,clean
CLM002083,0,clean
CLM002084,0,clean
CLM002085,0,clean
CLM002086,0,clean
CLM002087,1,random
CLM002088,0,clean
CLM002089,0,clean
CLM002090,0,clean
CLM002091,0,clean
CLM002092,0,clean
CLM002093,0,clean
CLM002094,0,clean
CLM002095,0,clean
CLM002096,1,random
CLM002097,0,clean
CLM002098,0,clean
CLM002099,0,clean
CLM002100,0,clean
CLM002101,0,clean
CLM002102,0,clean
CLM002103,0,clean
CLM002104,0,clean
CLM002105,0,clean
CLM002106,0,clean
CLM002107,0,clean
CLM002108,0,clean
CLM002109,0,clean
CLM002110,0,clean
CLM002111,0,clean
CLM002112,0,clean
CLM002113,0,clean
CLM002114,0,clean
CLM002115,0,clean
CLM002116,0,clean
CLM002117,0,clean
CLM002118,0,clean
CLM002119,0,clean
CLM002120,0,clean
CLM002121,0,clean
CLM002122,0,clean
CLM002123,0,clean
CLM002124,0,clean
CLM002125,1,random
CLM002126,0,clean
CLM002127,0,clean
CLM002128,0,clean
CLM002129,0,clean
CLM002130,0,clean
CLM002131,0,clean
CLM002132,0,clean
CLM002133,0,clean
CLM002134,0,clean
CLM002135,0,clean
CLM002136,0,clean
CLM002137,0,clean
CLM002138,0,clean
CLM002139,0,clean
CLM002140,0,clean
CLM002141,0,clean
CLM002142,0,clean
CLM002143,1,random
CLM002144,0,clean
CLM002145,0,clean
CLM002146,0,clean
CLM002147,0,clean
CLM002148,0,clean
CLM002149,0,clean
CLM002150,0,clean
CLM002151,0,clean
CLM002152,0,clean
CLM002153,0,clean
CLM002154,0,clean
CLM002155,0,clean
CLM002156,0,clean
CLM002157,0,clean
CLM002158,0,clean
CLM002159,0,clean
CLM002160,0,clean
CLM002161,0,clean
CLM002162,0,clean
CLM002163,0,clean
CLM002164,0,clean
CLM002165,0,clean
CLM002166,0,clean
CLM002167,0,clean
CLM002168,0,clean
CLM002169,0,clean
CLM002170,0,clean
CLM002171,0,clean
CLM002172,0,clean
CLM002173,0,clean
CLM002174,0,clean
CLM002175,0,clean
CLM002176,0,clean
CLM002177,0,clean
CLM002178,0,clean
CLM002179,0,clean
CLM002180,0,clean
CLM002181,0,clean
CLM002182,0,clean
CLM002183,0,clean
CLM002184,0,clean
CLM002185,0,clean
CLM002186,0,clean
CLM002187,0,clean
CLM002188,0,clean
CLM002189,0,clean
CLM002190,0,clean
CLM002191,0,clean
CLM002192,0,clean
CLM002193,0,clean
CLM002194,0,clean
CLM002195,0,clean
CLM002196,0,clean
CLM002197,0,clean
CLM002198,0,clean
CLM002199,0,clean
CLM002200,0,clean
CLM002201,0,clean
CLM002202,0,clean
CLM002203,0,clean
CLM002204,0,clean
CLM002205,0,clean
CLM002206,0,clean
CLM002207,0,clean
CLM002208,0,clean
CLM002209,0,clean
CLM002210,0,clean
CLM002211,0,clean
CLM002212,0,clean
CLM002213,0,clean
CLM002214,0,clean
CLM002215,0,clean
CLM002216,0,clean
CLM002217,1,random
CLM002218,0,clean
CLM002219,0,clean
CLM002220,0,clean
CLM002221,0,clean
CLM002222,0,clean
CLM002223,0,clean
CLM002224,0,clean
CLM002225,0,clean
CLM002226,0,clean
CLM002227,0,clean
CLM002228,0,clean
CLM002229,0,clean
CLM002230,0,clean
CLM002231,0,clean
CLM002232,0,clean
CLM002233,0,clean
CLM002234,0,clean
CLM002235,0,clean
CLM002236,0,clean
CLM002237,0,clean
CLM002238,0,clean
CLM002239,0,clean
CLM002240,0,clean
CLM002241,0,clean
CLM002242,0,clean
CLM002243,0,clean
CLM002244,0,clean
CLM002245,0,clean
CLM002246,0,clean
CLM002247,0,clean
CLM002248,0,clean
CLM002249,0,clean
CLM002250,0,clean
CLM002251,0,clean
CLM002252,0,clean
CLM002253,0,clean
CLM002254,0,clean
CLM002255,0,clean
CLM002256,0,clean
CLM002257,0,clean
CLM002258,0,clean
CLM002259,0,clean
CLM002260,0,clean
CLM002261,1,random
CLM002262,0,clean
CLM002263,0,clean
CLM002264,0,clean
CLM002265,0,clean
CLM002266,1,random
CLM002267,0,clean
CLM002268,0,clean
CLM002269,0,clean
CLM002270,0,clean
CLM002271,0,clean
CLM002272,0,clean
CLM002273,0,clean
CLM002274,0,clean
CLM002275,0,clean
CLM002276,0,clean
CLM002277,0,clean
CLM002278,0,clean
CLM002279,0,clean
CLM002280,0,clean
CLM002281,0,clean
CLM002282,0,clean
CLM002283,0,clean
CLM002284,0,clean
CLM002285,0,clean
CLM002286,0,clean
CLM002287,0,clean
CLM002288,0,clean
CLM002289,0,clean
CLM002290,0,clean
CLM002291,0,clean
CLM002292,0,clean
CLM002293,0,clean
CLM002294,0,clean
CLM002295,0,clean
CLM002296,0,clean
CLM002297,0,clean
CLM002298,0,clean
CLM002299,0,clean
CLM002300,0,clean
CLM002301,0,clean
CLM002302,0,clean
CLM002303,0,clean
CLM002304,0,clean
CLM002305,0,clean
CLM002306,0,clean
CLM002307,0,clean
CLM002308,0,clean
CLM002309,0,clean
CLM002310,0,clean
CLM002311,0,clean
CLM002312,0,clean
CLM002313,0,clean
CLM002314,0,clean
CLM002315,0,clean
CLM002316,0,clean
CLM002317,0,clean
CLM002318,0,clean
CLM002319,0,clean
CLM002320,0,clean
CLM002321,0,clean
CLM002322,0,clean
CLM002323,0,clean
CLM002324,0,clean
CLM002325,0,clean
CLM002326,0,clean
CLM002327,0,clean
CLM002328,0,clean
CLM002329,0,clean
CLM002330,0,clean
CLM002331,0,clean
CLM002332,0,clean
CLM002333,0,clean
CLM002334,0,clean
CLM002335,0,clean
CLM002336,0,clean
CLM002337,0,clean
CLM002338,0,clean
CLM002339,0,clean
CLM002340,0,clean
CLM002341,1,random
CLM002342,0,clean
CLM002343,0,clean
CLM002344,0,clean
CLM002345,0,clean
CLM002346,0,clean
CLM002347,0,clean
CLM002348,0,clean
CLM002349,0,clean
CLM002350,0,clean
CLM002351,0,clean
CLM002352,0,clean
CLM002353,0,clean
CLM002354,0,clean
CLM002355,0,clean
CLM002356,0,clean
CLM002357,0,clean
CLM002358,0,clean
CLM002359,0,clean
CLM002360,0,clean
CLM002361,0,clean
CLM002362,0,clean
CLM002363,0,clean
CLM002364,0,clean
CLM002365,0,clean
CLM002366,0,clean
CLM002367,0,clean
CLM002368,0,clean
CLM002369,0,clean
CLM002370,0,clean
CLM002371,0,clean
CLM002372,0,clean
CLM002373,0,clean
CLM002374,0,clean
CLM002375,0,clean
CLM002376,0,clean
CLM002377,0,clean
CLM002378,0,clean
CLM002379,0,clean
CLM002380,0,clean
CLM002381,0,clean
CLM002382,0,clean
CLM002383,0,clean
CLM002384,0,clean
CLM002385,0,clean
CLM002386,0,clean
CLM002387,0,clean
CLM002388,0,clean
CLM002389,0,clean
CLM002390,0,clean
CLM002391,0,clean
CLM002392,0,clean
CLM002393,0,clean
CLM002394,0,clean
CLM002395,0,clean
CLM002396,0,clean
CLM002397,0,clean
CLM002398,0,clean
CLM002399,0,clean
CLM002400,0,clean
CLM002401,0,clean
CLM002402,0,clean
CLM002403,0,clean
CLM002404,0,clean
CLM002405,0,clean
CLM002406,0,clean
CLM002407,0,clean
CLM002408,0,clean
CLM002409,0,clean
CLM002410,0,clean
CLM002411,0,clean
CLM002412,0,clean
CLM002413,0,clean
CLM002414,0,clean
CLM002415,0,clean
CLM002416,0,clean
CLM002417,0,clean
CLM002418,0,clean
CLM002419,0,clean
CLM002420,0,clean
CLM002421,0,clean
CLM002422,0,clean
CLM002423,0,clean
CLM002424,0,clean
CLM002425,0,clean
CLM002426,0,clean
CLM002427,0,clean
CLM002428,0,clean
CLM002429,0,clean
CLM002430,0,clean
CLM002431,0,clean
CLM002432,0,clean
CLM002433,0,clean
CLM002434,0,clean
CLM002435,0,clean
CLM002436,0,clean
CLM002437,0,clean
CLM002438,0,clean
CLM002439,0,clean
CLM002440,0,clean
CLM002441,0,clean
CLM002442,0,clean
CLM002443,0,clean
CLM002444,0,clean
CLM002445,0,clean
CLM002446,0,clean
CLM002447,0,clean
CLM002448,0,clean
CLM002449,0,clean
CLM002450,0,clean
CLM002451,0,clean
CLM002452,0,clean
CLM002453,0,clean
CLM002454,0,clean
CLM002455,0,clean
CLM002456,0,clean
CLM002457,0,clean
CLM002458,0,clean
CLM002459,0,clean
CLM002460,0,clean
CLM002461,0,clean
CLM002462,0,clean
CLM002463,0,clean
CLM002464,0,clean
CLM002465,0,clean
CLM002466,0,clean
CLM002467,0,clean
CLM002468,0,clean
CLM002469,0,clean
CLM002470,0,clean
CLM002471,0,clean
CLM002472,0,clean
CLM002473,0,clean
CLM002474,0,clean
CLM002475,0,clean
CLM002476,0,clean
CLM002477,0,clean
CLM002478,0,clean
CLM002479,0,clean
CLM002480,0,clean
CLM002481,0,clean
CLM002482,0,clean
CLM002483,0,clean
CLM002484,0,clean
CLM002485,0,clean
CLM002486,0,clean
CLM002487,0,clean
CLM002488,0,clean
CLM002489,0,clean
CLM002490,0,clean
CLM002491,0,clean
CLM002492,0,clean
CLM002493,0,clean
CLM002494,0,clean
CLM002495,0,clean
CLM002496,0,clean
