policy_id,customer_id,product_line,sum_insured,annual_premium,deductible,start_date,end_date,duration_months,agent_id,channel,riders,renewal_status,lapse_flag,state
POL000183,CUST036658,Health,4202538.0,161773.23,10774.64,2023-04-16,2025-04-05,24.0,AGT000045,Broker,None,Active,False,Maharashtra
POL000184,CUST043202,Life,13707227.0,260995.41,23238.61,2022-06-15,2023-06-10,12.0,AGT000188,Agent,Critical Illness,Lapsed,False,Bihar
POL000185,CUST036621,Health,132884.0,5743.7,575.41,2023-01-13,2024-01-08,12.0,AGT000161,Direct,Accidental Death,Lapsed,False,Himachal Pradesh
POL000186,CUST025383,Motor,463272.0,11593.57,1288.25,2021-06-16,2022-06-11,12.0,AGT000321,Broker,None,Active,False,Bihar
POL000187,CUST027568,Health,1047501.0,42370.98,7485.27,2020-10-28,2025-10-02,60.0,AGT000018,Broker,Critical Illness,Active,True,Rajasthan
POL000188,CUST014978,Health,4391879.0,152692.8,18817.01,2020-06-06,2021-06-01,12.0,AGT000399,Agent,None,Active,False,Odisha
POL000189,CUST042440,Health,133082.0,6071.93,729.93,2024-02-17,2025-02-11,12.0,AGT000198,Direct,Zero Dep,Active,False,Telangana
POL000190,CUST008773,Motor,146918.0,3316.01,568.54,2022-04-20,2023-04-15,12.0,AGT000406,Direct,Accidental Death,Active,False,Punjab
POL000191,CUST026405,Motor,9551800.0,207117.85,29562.44,2024-06-12,2026-06-02,24.0,AGT000218,Online,None,Active,True,Maharashtra
POL000192,CUST032156,Home,205252.0,2030.37,120.74,2022-02-15,2023-02-10,12.0,AGT000483,Broker,Critical Illness,Cancelled,False,Madhya Pradesh
POL000193,CUST027738,Motor,162782.0,3275.62,599.43,2022-10-05,2025-09-19,36.0,AGT000410,Bancassurance,None,Cancelled,False,Tamil Nadu
POL000194,CUST023343,Life,6883958.0,115345.93,13368.02,2023-07-31,2024-07-25,12.0,AGT000050,Direct,None,Renewed,True,Uttar Pradesh
POL000195,CUST018074,Health,87711.0,3868.57,678.04,2023-08-04,2024-07-29,12.0,AGT000366,Agent,Critical Illness,Active,False,Gujarat
POL000196,CUST001366,Travel,135939.0,7866.96,1315.07,2022-12-24,2025-12-08,36.0,AGT000235,Broker,Accidental Death,Cancelled,False,Telangana
POL000197,CUST007761,Life,106316.0,1382.45,120.82,2021-10-08,2022-10-03,12.0,AGT000084,Bancassurance,Accidental Death,Renewed,False,Madhya Pradesh
POL000198,CUST017694,Motor,6958538.0,209981.03,38489.83,2024-06-13,2025-06-08,12.0,AGT000035,Agent,Accidental Death,Renewed,False,Assam
POL000199,CUST026738,Motor,163006.0,4612.34,806.5,2023-03-30,2026-03-14,36.0,AGT000476,Agent,None,Active,False,West Bengal
POL000200,CUST016750,Marine,7374107.0,181116.79,34995.81,2021-12-18,2022-12-13,12.0,AGT000184,Direct,None,Renewed,False,Telangana
POL000201,CUST021446,Health,282818.0,12635.4,2024.55,2023-10-23,2025-10-12,24.0,AGT000078,Direct,None,Active,False,Madhya Pradesh
POL000202,CUST023690,Marine,3330891.0,82926.99,16091.15,2021-03-09,2022-03-04,12.0,AGT000459,Online,None,Renewed,False,Andhra Pradesh
POL000203,CUST034863,Crop,633737.0,38923.51,2816.69,2023-05-20,2025-05-09,24.0,AGT000008,Direct,Zero Dep,Active,True,Bihar
POL000204,CUST000763,Home,14860910.0,121743.94,9200.92,2021-02-27,2026-02-01,60.0,AGT000308,Online,Accidental Death,Renewed,False,Bihar
POL000205,CUST013882,Health,1486049.0,72081.29,8637.57,2022-04-01,2023-03-27,12.0,AGT000500,Agent,None,Active,False,Kerala
POL000206,CUST030709,Health,146459.0,6693.6,1262.58,2023-11-12,2024-11-06,12.0,AGT000122,Online,Critical Illness,Renewed,False,Gujarat
POL000207,CUST033043,Health,690643.0,27741.87,3587.87,2021-08-13,2022-08-08,12.0,AGT000431,Agent,Accidental Death,Renewed,False,Gujarat
POL000208,CUST001149,Home,641124.0,5144.31,813.62,2021-07-27,2024-07-11,36.0,AGT000349,Broker,Accidental Death,Active,False,Karnataka
POL000209,CUST017453,Motor,230498.0,6454.8,883.95,2021-04-10,2022-04-05,12.0,AGT000128,Direct,Critical Illness,Active,False,Haryana
POL000210,CUST000853,Crop,5240542.0,399415.42,36338.83,2021-08-24,2026-07-29,60.0,AGT000114,Agent,None,Active,False,Haryana
POL000211,CUST039363,Motor,2826080.0,73591.88,14092.25,2023-02-20,2026-02-04,36.0,AGT000015,Online,None,Renewed,False,Uttar Pradesh
POL000212,CUST008530,Home,92260.0,680.83,135.41,2022-06-17,2023-06-12,12.0,AGT000488,Broker,Zero Dep,Lapsed,False,Haryana
POL000213,CUST015263,Health,5005118.0,193050.36,10123.75,2021-01-06,2022-01-01,12.0,AGT000158,Bancassurance,None,Active,False,Haryana
POL000214,CUST043586,Motor,2058388.0,54171.8,3935.17,2024-06-02,2027-05-18,36.0,AGT000434,Agent,None,Lapsed,False,Haryana
POL000215,CUST023861,Crop,467562.0,33663.3,3378.61,2021-03-01,2022-02-24,12.0,AGT000173,Agent,Critical Illness,Active,False,Andhra Pradesh
POL000216,CUST002098,Travel,2220299.0,99191.93,16211.54,2024-05-04,2025-04-29,12.0,AGT000340,Broker,None,Lapsed,False,Gujarat
POL000217,CUST046377,Health,8036278.0,328391.09,56959.24,2024-03-10,2025-03-05,12.0,AGT000025,Agent,Zero Dep,Lapsed,False,Punjab
POL000218,CUST036298,Health,12665737.0,452149.68,54187.95,2022-08-09,2023-08-04,12.0,AGT000007,Agent,Accidental Death,Renewed,False,Odisha
POL000219,CUST001003,Life,84879.0,1548.43,119.61,2023-02-19,2024-02-14,12.0,AGT000256,Agent,Critical Illness,Active,False,Haryana
POL000220,CUST006710,Health,2187859.0,81546.34,8081.52,2021-02-24,2022-02-19,12.0,AGT000135,Direct,Accidental Death,Lapsed,False,Meghalaya
POL000221,CUST035603,Health,6583256.0,298805.62,36022.29,2022-02-10,2023-02-05,12.0,AGT000476,Direct,Zero Dep,Active,False,Uttar Pradesh
POL000222,CUST029008,Life,7389715.0,113460.21,14592.26,2020-05-23,2021-05-18,12.0,AGT000262,Bancassurance,Critical Illness,Active,True,Odisha
POL000223,CUST030511,Motor,547816.0,14211.78,1560.96,2021-03-25,2022-03-20,12.0,AGT000019,Agent,Accidental Death,Cancelled,False,Uttar Pradesh
POL000224,CUST003960,Life,3008585.0,53711.29,3017.01,2022-04-27,2023-04-22,12.0,AGT000318,Direct,Accidental Death,Active,False,West Bengal
POL000225,CUST011702,Home,167004.0,1673.81,272.07,2022-04-02,2023-03-28,12.0,AGT000144,Online,Critical Illness,Lapsed,False,Maharashtra
POL000226,CUST049411,Health,94800.0,3639.94,568.09,2022-08-29,2024-08-18,24.0,AGT000453,Agent,Zero Dep,Active,False,Uttar Pradesh
POL000227,CUST020103,Life,3205166.0,61150.98,4943.41,2020-12-03,2021-11-28,12.0,AGT000446,Bancassurance,Accidental Death,Active,False,Kerala
POL000228,CUST031000,Crop,653490.0,35367.51,2708.23,2021-06-28,2022-06-23,12.0,AGT000192,Agent,None,Active,False,Kerala
POL000229,CUST049335,Marine,1378114.0,28881.58,4134.62,2022-05-18,2027-04-22,60.0,AGT000341,Agent,None,Cancelled,False,Bihar
POL000230,CUST015279,Health,619898.0,20491.69,2294.08,2020-02-19,2022-02-08,24.0,AGT000299,Bancassurance,None,Cancelled,False,West Bengal
POL000231,CUST044872,Travel,108145.0,4821.6,630.24,2022-08-17,2023-08-12,12.0,AGT000291,Agent,None,Renewed,False,Maharashtra
POL000232,CUST018341,Health,1223845.0,42946.57,7654.89,2021-09-12,2023-09-02,24.0,AGT000026,Online,None,Active,False,West Bengal
POL000233,CUST006063,Life,103796.0,1684.2,116.91,2021-01-31,2022-01-26,12.0,AGT000189,Online,Accidental Death,Active,False,Bihar
POL000234,CUST037563,Life,125503.0,2290.04,279.64,2021-09-27,2022-09-22,12.0,AGT000471,Broker,None,Renewed,True,Tamil Nadu
POL000235,CUST043579,Motor,122135.0,3122.86,204.02,2021-09-14,2024-08-29,36.0,AGT000148,Bancassurance,None,Cancelled,False,Tamil Nadu
POL000236,CUST024993,Motor,5149734.0,131462.28,17186.31,2021-05-08,2023-04-28,24.0,AGT000463,Broker,None,Active,False,Odisha
POL000237,CUST039923,Health,3746317.0,144133.76,27210.56,2023-02-10,2024-02-05,12.0,AGT000155,Direct,None,Active,False,Madhya Pradesh
POL000238,CUST012588,Marine,116271.0,2247.86,294.4,2021-04-13,2023-04-03,24.0,AGT000449,Direct,None,Active,False,Andhra Pradesh
POL000239,CUST003796,Home,124256.0,900.23,105.8,2022-07-02,2023-06-27,12.0,AGT000392,Agent,None,Active,False,Rajasthan
POL000240,CUST027988,Motor,10105743.0,275364.31,44783.12,2020-11-12,2022-11-02,24.0,AGT000292,Broker,None,Active,False,Rajasthan
POL000241,CUST033883,Life,2449421.0,35647.84,7014.04,2022-07-28,2023-07-23,12.0,AGT000065,Direct,Zero Dep,Renewed,False,Madhya Pradesh
POL000242,CUST021551,Home,279716.0,2720.09,254.59,2024-05-25,2025-05-20,12.0,AGT000158,Broker,Critical Illness,Renewed,False,Tamil Nadu
POL000243,CUST018409,Health,667990.0,23322.87,1956.8,2023-01-12,2024-01-07,12.0,AGT000455,Broker,Accidental Death,Active,False,Madhya Pradesh
POL000244,CUST032093,Motor,101022.0,2023.7,132.88,2021-08-24,2022-08-19,12.0,AGT000397,Bancassurance,None,Renewed,False,Uttar Pradesh
POL000245,CUST045317,Home,212743.0,2046.08,148.79,2023-10-30,2024-10-24,12.0,AGT000312,Agent,None,Renewed,False,Tamil Nadu
POL000246,CUST031702,Crop,507670.0,35542.48,6569.55,2020-11-01,2021-10-27,12.0,AGT000203,Agent,None,Active,False,Uttar Pradesh
POL000247,CUST003234,Motor,1222565.0,35852.74,5937.49,2022-07-31,2023-07-26,12.0,AGT000133,Bancassurance,Critical Illness,Active,False,Kerala
POL000248,CUST016059,Life,687905.0,9001.59,909.13,2023-05-24,2024-05-18,12.0,AGT000450,Bancassurance,Critical Illness,Cancelled,False,Karnataka
POL000249,CUST006171,Motor,2794335.0,68045.46,7147.36,2020-11-20,2023-11-05,36.0,AGT000073,Agent,None,Lapsed,False,Karnataka
POL000250,CUST014912,Health,8240297.0,414198.39,30370.91,2020-05-20,2023-05-05,36.0,AGT000364,Direct,Zero Dep,Active,False,Uttar Pradesh
POL000251,CUST039871,Travel,933774.0,48615.66,5000.49,2024-05-22,2026-05-12,24.0,AGT000467,Broker,None,Active,True,Odisha
POL000252,CUST042207,Life,1338192.0,23830.61,3182.69,2021-10-31,2023-10-21,24.0,AGT000064,Agent,Accidental Death,Active,False,Karnataka
POL000253,CUST015964,Motor,1235008.0,27998.3,4534.69,2020-07-18,2025-06-22,60.0,AGT000219,Online,Critical Illness,Active,False,Maharashtra
POL000254,CUST042749,Motor,2248938.0,50136.7,3538.82,2021-10-23,2022-10-18,12.0,AGT000081,Direct,None,Active,False,Delhi
POL000255,CUST022123,Health,247975.0,11779.54,2310.24,2024-02-11,2026-01-31,24.0,AGT000136,Agent,None,Lapsed,False,Delhi
POL000256,CUST018515,Home,207781.0,1647.57,252.14,2023-08-25,2025-08-14,24.0,AGT000354,Direct,None,Renewed,False,Maharashtra
POL000257,CUST013007,Life,581945.0,7554.67,1291.8,2023-09-19,2024-09-13,12.0,AGT000039,Direct,Accidental Death,Renewed,False,Gujarat
POL000258,CUST033901,Motor,1257902.0,40338.87,6026.03,2022-11-16,2024-11-05,24.0,AGT000105,Agent,Critical Illness,Renewed,False,Maharashtra
POL000259,CUST039374,Health,134450.0,4567.77,690.42,2021-10-12,2022-10-07,12.0,AGT000411,Agent,None,Renewed,False,Madhya Pradesh
POL000260,CUST031627,Life,547733.0,9145.74,1777.14,2020-12-05,2021-11-30,12.0,AGT000392,Agent,None,Renewed,False,Haryana
POL000261,CUST008563,Crop,270901.0,16868.71,1325.82,2021-01-10,2022-01-05,12.0,AGT000444,Agent,None,Active,False,West Bengal
POL000262,CUST031440,Health,7054937.0,363437.76,46842.72,2023-07-27,2024-07-21,12.0,AGT000291,Broker,None,Renewed,False,Maharashtra
POL000263,CUST018225,Home,429509.0,3444.87,301.99,2024-05-10,2025-05-05,12.0,AGT000115,Agent,None,Active,False,Uttar Pradesh
POL000264,CUST013558,Health,3573050.0,160424.07,11241.95,2024-05-08,2025-05-03,12.0,AGT000491,Direct,None,Active,False,Uttar Pradesh
POL000265,CUST031026,Motor,742596.0,20837.94,3473.78,2023-02-05,2024-01-31,12.0,AGT000472,Broker,Zero Dep,Lapsed,False,Andhra Pradesh
POL000266,CUST036864,Motor,537305.0,12737.24,2292.56,2021-08-29,2024-08-13,36.0,AGT000028,Agent,Critical Illness,Renewed,False,Gujarat
POL000267,CUST035623,Health,8958462.0,459676.03,43692.81,2023-10-18,2025-10-07,24.0,AGT000482,Bancassurance,Critical Illness,Active,False,Maharashtra
POL000268,CUST025479,Health,124142.0,5044.42,787.76,2022-07-24,2025-07-08,36.0,AGT000113,Direct,Critical Illness,Active,False,Uttar Pradesh
POL000269,CUST000903,Marine,222205.0,5363.75,460.8,2021-07-15,2024-06-29,36.0,AGT000385,Agent,None,Active,False,Rajasthan
POL000270,CUST036072,Health,13021296.0,648298.09,52574.44,2020-09-09,2023-08-25,36.0,AGT000248,Online,Critical Illness,Renewed,True,Haryana
POL000271,CUST031392,Health,278604.0,11084.25,928.77,2022-04-30,2023-04-25,12.0,AGT000399,Direct,Zero Dep,Renewed,False,Uttarakhand
POL000272,CUST024201,Motor,499276.0,12240.53,2056.57,2023-11-21,2025-11-10,24.0,AGT000309,Bancassurance,None,Active,False,Uttar Pradesh
POL000273,CUST041358,Motor,890028.0,22533.24,2104.27,2021-01-21,2022-01-16,12.0,AGT000254,Agent,None,Active,True,Uttar Pradesh
POL000274,CUST012510,Travel,245386.0,14090.98,2309.15,2024-03-31,2025-03-26,12.0,AGT000154,Direct,Accidental Death,Active,True,Uttarakhand
POL000275,CUST037897,Motor,276256.0,6788.14,1134.83,2022-11-14,2025-10-29,36.0,AGT000233,Agent,None,Active,False,Uttar Pradesh
POL000276,CUST007800,Motor,6485578.0,164021.1,23557.25,2021-09-25,2022-09-20,12.0,AGT000208,Bancassurance,Accidental Death,Renewed,False,Odisha
POL000277,CUST027839,Home,682372.0,5765.91,640.95,2022-12-06,2023-12-01,12.0,AGT000264,Agent,Critical Illness,Active,False,Assam
POL000278,CUST038904,Health,4473076.0,208315.64,26551.67,2021-03-11,2023-03-01,24.0,AGT000283,Online,None,Cancelled,True,West Bengal
POL000279,CUST022841,Health,556743.0,28245.99,5414.04,2023-03-25,2024-03-19,12.0,AGT000157,Broker,Accidental Death,Active,False,Maharashtra
POL000280,CUST027174,Health,7437435.0,287206.0,30488.67,2020-09-22,2021-09-17,12.0,AGT000055,Direct,Zero Dep,Lapsed,False,Tamil Nadu
POL000281,CUST031816,Motor,291022.0,9005.78,1240.82,2021-11-14,2022-11-09,12.0,AGT000021,Direct,None,Lapsed,True,Odisha
POL000282,CUST014718,Marine,137768.0,3268.34,257.24,2022-10-26,2023-10-21,12.0,AGT000409,Bancassurance,None,Active,False,Uttar Pradesh
POL000283,CUST034242,Health,5615520.0,253162.08,29882.16,2020-09-28,2021-09-23,12.0,AGT000248,Agent,None,Cancelled,False,West Bengal
POL000284,CUST039840,Life,169921.0,2499.71,336.78,2022-02-19,2023-02-14,12.0,AGT000180,Bancassurance,Accidental Death,Active,True,Uttar Pradesh
POL000285,CUST005902,Marine,7217831.0,164737.84,13020.81,2022-08-20,2023-08-15,12.0,AGT000131,Direct,Zero Dep,Active,False,Telangana
POL000286,CUST048555,Travel,2638488.0,145885.19,23954.17,2020-05-30,2022-05-20,24.0,AGT000335,Agent,Zero Dep,Active,False,Tamil Nadu
POL000287,CUST040922,Life,2118441.0,27299.63,3055.64,2022-07-11,2023-07-06,12.0,AGT000332,Direct,None,Lapsed,False,Tamil Nadu
POL000288,CUST002140,Motor,9973290.0,271913.62,15490.44,2022-04-08,2023-04-03,12.0,AGT000212,Agent,None,Renewed,False,Uttar Pradesh
POL000289,CUST016616,Travel,101052.0,6046.32,847.19,2024-05-31,2025-05-26,12.0,AGT000085,Broker,None,Lapsed,False,Uttar Pradesh
POL000290,CUST049667,Crop,200684.0,9834.19,1590.14,2023-11-29,2024-11-23,12.0,AGT000366,Agent,Accidental Death,Active,True,Gujarat
POL000291,CUST046277,Motor,8742077.0,212624.99,24220.29,2024-04-06,2025-04-01,12.0,AGT000500,Bancassurance,Critical Illness,Active,False,Rajasthan
POL000292,CUST022987,Travel,10029129.0,568281.87,86948.25,2024-04-29,2026-04-19,24.0,AGT000130,Agent,Critical Illness,Active,False,Uttar Pradesh
POL000293,CUST049453,Crop,1041321.0,72515.13,11734.76,2020-07-30,2021-07-25,12.0,AGT000156,Direct,None,Active,False,Maharashtra
POL000294,CUST030738,Travel,134697.0,6575.15,1118.41,2021-11-01,2022-10-27,12.0,AGT000142,Agent,Accidental Death,Active,False,Uttar Pradesh
POL000295,CUST032425,Motor,273270.0,7532.52,1506.0,2020-08-27,2021-08-22,12.0,AGT000319,Online,Accidental Death,Active,False,Assam
POL000296,CUST047309,Travel,2302545.0,102570.79,16873.95,2022-03-04,2023-02-27,12.0,AGT000308,Broker,None,Active,False,Maharashtra
POL000297,CUST046256,Motor,3584412.0,84891.91,10317.48,2024-03-18,2026-03-08,24.0,AGT000208,Direct,None,Lapsed,False,Uttar Pradesh
POL000298,CUST006424,Marine,209065.0,4780.6,699.38,2023-04-23,2025-04-12,24.0,AGT000026,Agent,Accidental Death,Active,False,Odisha
POL000299,CUST021416,Health,2016802.0,103890.53,15505.7,2022-01-05,2022-12-31,12.0,AGT000463,Agent,Accidental Death,Active,False,Uttarakhand
POL000300,CUST020143,Motor,14517523.0,383966.53,61161.88,2021-01-05,2022-12-26,24.0,AGT000001,Direct,Accidental Death,Renewed,False,Maharashtra
POL000301,CUST011367,Motor,2615710.0,74074.9,9698.32,2022-02-08,2023-02-03,12.0,AGT000424,Broker,None,Active,True,Maharashtra
POL000302,CUST025718,Travel,6097625.0,392563.24,70592.93,2021-03-17,2022-03-12,12.0,AGT000373,Agent,None,Renewed,False,Haryana
POL000303,CUST004559,Motor,12192224.0,262601.33,28232.67,2022-02-27,2024-02-17,24.0,AGT000057,Agent,None,Renewed,False,Odisha
POL000304,CUST002411,Life,2540040.0,35201.44,1883.05,2022-02-19,2023-02-14,12.0,AGT000451,Broker,Zero Dep,Active,True,Andhra Pradesh
POL000305,CUST025848,Life,1258148.0,19782.05,1123.32,2023-04-27,2024-04-21,12.0,AGT000259,Agent,Accidental Death,Lapsed,False,Kerala
POL000306,CUST001686,Marine,546564.0,12263.62,1156.67,2020-11-28,2021-11-23,12.0,AGT000422,Agent,Accidental Death,Active,False,Kerala
POL000307,CUST020476,Motor,10876075.0,234526.59,38992.08,2021-09-22,2024-09-06,36.0,AGT000255,Direct,Critical Illness,Active,False,Punjab
POL000308,CUST017806,Life,5472552.0,101402.2,10465.51,2021-05-19,2024-05-03,36.0,AGT000332,Broker,Accidental Death,Active,False,Maharashtra
POL000309,CUST009483,Crop,11881317.0,870203.96,137580.69,2020-02-13,2021-02-07,12.0,AGT000334,Online,Critical Illness,Cancelled,False,Kerala
POL000310,CUST026269,Life,141671.0,2475.44,374.93,2020-12-18,2021-12-13,12.0,AGT000014,Direct,None,Active,False,Gujarat
POL000311,CUST026959,Health,5199256.0,172666.53,33376.04,2024-06-27,2025-06-22,12.0,AGT000187,Agent,None,Renewed,False,Uttar Pradesh
POL000312,CUST040707,Life,620336.0,10549.5,706.16,2020-08-19,2021-08-14,12.0,AGT000026,Direct,None,Active,False,Jharkhand
POL000313,CUST001205,Life,13028542.0,214498.94,13618.89,2022-02-18,2025-02-02,36.0,AGT000399,Direct,None,Renewed,False,Gujarat
POL000314,CUST024988,Health,262951.0,10417.87,1612.33,2023-09-27,2026-09-11,36.0,AGT000137,Agent,None,Cancelled,False,Tamil Nadu
POL000315,CUST016677,Life,11203284.0,182652.94,20845.51,2022-03-03,2024-02-21,24.0,AGT000373,Bancassurance,None,Active,True,Andhra Pradesh
POL000316,CUST041934,Home,172775.0,1688.2,302.19,2022-04-07,2023-04-02,12.0,AGT000405,Agent,None,Lapsed,False,Rajasthan
POL000317,CUST022446,Motor,13968020.0,365871.86,40246.94,2020-07-19,2021-07-14,12.0,AGT000486,Agent,Zero Dep,Renewed,False,Odisha
POL000318,CUST022738,Travel,266744.0,12135.62,1115.85,2021-10-29,2022-10-24,12.0,AGT000219,Agent,Accidental Death,Active,False,Uttar Pradesh
POL000319,CUST022599,Life,874412.0,16406.79,2156.02,2021-08-03,2023-07-24,24.0,AGT000497,Direct,Accidental Death,Renewed,False,Gujarat
POL000320,CUST008167,Motor,5320404.0,117867.81,19227.68,2023-07-07,2024-07-01,12.0,AGT000486,Agent,Accidental Death,Active,False,Karnataka
POL000321,CUST042097,Crop,86004.0,5055.65,829.72,2021-04-25,2022-04-20,12.0,AGT000396,Direct,None,Active,False,Karnataka
POL000322,CUST025356,Motor,13875726.0,416778.8,66774.46,2023-06-24,2024-06-18,12.0,AGT000404,Online,None,Active,False,Maharashtra
POL000323,CUST026920,Health,141804.0,6425.58,1221.46,2024-06-28,2026-06-18,24.0,AGT000061,Online,None,Renewed,False,Bihar
POL000324,CUST029596,Health,1278464.0,58532.48,10951.41,2021-04-13,2023-04-03,24.0,AGT000288,Agent,None,Active,False,Uttar Pradesh
POL000325,CUST009224,Motor,210301.0,6268.16,748.8,2022-08-05,2023-07-31,12.0,AGT000166,Online,Accidental Death,Active,False,Madhya Pradesh
POL000326,CUST034558,Crop,6775031.0,490194.75,42976.86,2021-05-07,2023-04-27,24.0,AGT000230,Broker,None,Active,False,Uttar Pradesh
POL000327,CUST014623,Health,288287.0,14640.54,2545.97,2022-11-13,2023-11-08,12.0,AGT000332,Direct,None,Renewed,False,Maharashtra
POL000328,CUST010605,Motor,663202.0,21446.96,1866.15,2024-03-07,2025-03-02,12.0,AGT000042,Online,None,Cancelled,False,Delhi
POL000329,CUST002466,Motor,113914.0,2910.03,556.56,2023-09-06,2025-08-26,24.0,AGT000203,Direct,Zero Dep,Active,False,Tamil Nadu
POL000330,CUST017464,Life,188935.0,2805.7,268.45,2024-04-02,2026-03-23,24.0,AGT000218,Online,Critical Illness,Active,False,Telangana
POL000331,CUST046074,Motor,6007759.0,126067.23,20336.07,2021-06-23,2026-05-28,60.0,AGT000468,Agent,None,Active,False,Uttar Pradesh
POL000332,CUST024457,Health,143600.0,6248.1,829.92,2021-09-15,2024-08-30,36.0,AGT000497,Agent,None,Active,False,Delhi
POL000333,CUST031742,Health,292963.0,11764.65,617.26,2020-12-08,2022-11-28,24.0,AGT000083,Direct,None,Active,False,Andhra Pradesh
POL000334,CUST042780,Health,4042467.0,206165.18,25470.32,2020-10-01,2021-09-26,12.0,AGT000031,Broker,Accidental Death,Active,True,Andhra Pradesh
POL000335,CUST026800,Motor,2440000.0,75418.92,12464.36,2022-09-26,2025-09-10,36.0,AGT000276,Agent,None,Lapsed,False,Assam
POL000336,CUST003004,Motor,13966581.0,396986.52,29762.48,2023-01-20,2025-01-09,24.0,AGT000031,Agent,Zero Dep,Cancelled,False,Uttar Pradesh
POL000337,CUST029677,Life,2937792.0,45649.58,8057.51,2022-05-15,2023-05-10,12.0,AGT000451,Broker,Zero Dep,Lapsed,False,Maharashtra
POL000338,CUST012325,Health,412899.0,15614.17,1593.24,2021-06-13,2022-06-08,12.0,AGT000086,Agent,None,Active,True,Maharashtra
POL000339,CUST015060,Life,168898.0,2234.16,299.0,2022-04-12,2027-03-17,60.0,AGT000400,Online,None,Lapsed,False,Chhattisgarh
